"svspp","stocks","biomass","treatment","year","total","ztotal","lowerci","upperci","ciflag"
"106","gom","yes","NNN","2006","2479395.59941904","2479395.59941904","1449928.17747564","3145318.13527585","-1"
"106","gom","yes","NNN","2007","1556061.44428724","1556061.44428724","833142.934124654","2232280.2263724","-1"
"106","gom","yes","NNN","2008","2427013.72272067","2427013.72272067","1009983.28333175","3863425.81032811","-3"
"106","gom","yes","NNN","2009","3151044.16570624","3151044.16570624","1698599.50692951","4604457.01549086","-1"
"106","gom","yes","NNN","2010","2512537.91774506","2512537.91774506","386738.152362274","4477553.00986736","-4"
"106","gom","yes","NNN","2011","3029792.71183195","3029792.71183195","1068502.96170225","4204596.82570193","-3"
"106","gom","yes","NNN","2012","1276795.20485878","1276795.20485878","832831.004978815","1414402.97560211","-2"
"106","gom","yes","NNN","2013","1141487.90226567","1141487.90226567","472838.220011419","1568879.86128401","-2"
"106","gom","yes","NNN","2014","1716758.0164218","1716758.0164218","619223.389964751","1521288.63387594","-4"
"106","gom","yes","NNN","2015","1568899.34380903","1568899.34380903","964384.780985584","2195907.53915192","-2"
"106","gom","yes","NNN","2016","1822418.82506169","1822418.82506169","826516.140703263","2589617.47194381","-3"
"106","gom","yes","NNN","2017","1154474.40721916","1154474.40721916","281463.953092051","1659990.46130244","-1"
"106","gom","yes","NNN","2018","2092572.88049495","2092572.88049495","1086428.10932946","2487161.20446647","-3"
"106","gom","yes","YNN","1976","1167441.88339854","1167441.88339854","4.15214138234466e-11","4.155771990168e-11","-7"
"106","gom","yes","YNN","1977","3340951.55373591","3340951.55373591","262707.466057267","592370.543061973","-6"
"106","gom","yes","YNN","1978","790296.657038943","790296.657038943","-86394.0655016203","1646795.60816185","-3"
"106","gom","yes","YNN","1979","2348223.95457129","2348223.95457129","1184291.05200547","2935439.91280453","-1"
"106","gom","yes","YNN","1980","6089228.77344381","6089228.77344381","889957.425752705","11077408.4312548","-2"
"106","gom","yes","YNN","1981","2380127.92623064","2380127.92623064","536708.698833014","3321113.25018671","-3"
"106","gom","yes","YNN","1982","1181632.57945242","1181632.57945242","306768.119771886","1547603.89109557","-4"
"106","gom","yes","YNN","1983","2855584.74914233","2855584.74914233","1385845.04839748","3950700.9793812","-4"
"106","gom","yes","YNN","1984","2903338.67445906","2903338.67445906","1125556.19714459","3584263.31738363","-3"
"106","gom","yes","YNN","1985","2564152.85442151","2564152.85442151","1386127.30361719","2933840.96680679","-2"
"106","gom","yes","YNN","1986","1219730.22075701","1219730.22075701","614118.159988811","1362818.89723874","-5"
"106","gom","yes","YNN","1987","477266.819425546","477266.819425546","232371.311975254","720481.301636399","-1"
"106","gom","yes","YNN","1988","1119704.72414707","1119704.72414707","291950.791977925","1314448.95988884","-3"
"106","gom","yes","YNN","1989","2258556.17575828","2258556.17575828","324596.394397015","2024571.61428142","-5"
"106","gom","yes","YNN","1990","1187228.63136874","1187228.63136874","418309.035148904","1590062.2094438","-3"
"106","gom","yes","YNN","1991","1841452.85559294","1841452.85559294","636449.001160714","2742577.17419545","-6"
"106","gom","yes","YNN","1992","2829571.53464453","2829571.53464453","1956417.28787399","4099425.72411382","-2"
"106","gom","yes","YNN","1993","1648543.8481506","1648543.8481506","677925.477409486","2510272.88076564","-4"
"106","gom","yes","YNN","1994","782977.19866134","782977.19866134","396673.055778745","1179189.89603368","-4"
"106","gom","yes","YNN","1995","3320870.72246966","3320870.72246966","1539805.62814896","2778479.6958308","-5"
"106","gom","yes","YNN","1996","2918630.70549925","2918630.70549925","1022432.69052938","2968868.90008162","-6"
"106","gom","yes","YNN","1997","2428322.19235182","2428322.19235182","1460713.34507822","3011533.41142756","-3"
"106","gom","yes","YNN","1998","480983.013881485","480983.013881485","66669.3856959771","895242.750860971","-2"
"106","gom","yes","YNN","1999","3038906.94824733","3038906.94824733","1018755.0348285","2830518.05172925","-3"
"106","gom","yes","YNN","2000","6921867.65896635","6921867.65896635","1425877.23168204","14271820.5350106","-4"
"106","gom","yes","YNN","2001","4721055.48725406","4721055.48725406","2257828.63844698","4252751.17439185","-4"
"106","gom","yes","YNN","2002","2836181.63999827","2836181.63999827","946164.202832527","2099959.26097381","-6"
"106","gom","yes","YNN","2003","7096474.36063559","7096474.36063559","1698304.75615623","4984121.17377298","-4"
"106","gom","yes","YNN","2004","1437293.35656881","1437293.35656881","340598.78769729","1796335.86927476","-4"
"106","gom","yes","YNN","2005","1995983.17394845","1995983.17394845","1380196.07385448","2584905.94714014","-4"
"106","gom","yes","YNN","2006","2411400.20214591","2411400.20214591","1224345.00997434","3110974.02426653","-2"
"106","gom","yes","YNN","2007","2480143.58796198","2480143.58796198","515136.348460771","2382280.47471204","-4"
"106","gom","yes","YNN","2008","2678091.31430739","2678091.31430739","1216953.79627494","4091016.12678954","-6"
"106","gom","yes","YNN","2009","3192103.79992429","3192103.79992429","1629866.93361025","4535683.48920991","-4"
"106","gom","yes","YNN","2010","2772191.82568219","2772191.82568219","401955.872466413","4507739.92675798","-7"
"106","gom","yes","YNN","2011","2924722.273292","2924722.273292","954396.85634531","4066892.87898121","-4"
"106","gom","yes","YNN","2012","1464512.00500295","1464512.00500295","837997.678059473","1430306.41832279","-4"
"106","gom","yes","YNN","2013","1269147.87222205","1269147.87222205","355796.613766827","1451682.00379933","-4"
"106","gom","yes","YNN","2014","2054410.90313868","2054410.90313868","668019.255758299","1694514.82840703","-5"
"106","gom","yes","YNN","2015","1768933.4703335","1768933.4703335","891895.267254292","2017356.76296043","-4"
"106","gom","yes","YNN","2016","1802280.07617952","1802280.07617952","714701.268613111","2474657.01160219","-4"
"106","gom","yes","YNN","2017","1290815.59831056","1290815.59831056","162101.908210364","1594016.42756814","-3"
"106","gom","yes","YNN","2018","2186094.09190012","2186094.09190012","1024320.68994584","2425165.56978763","-5"
"106","gom","no","NYY","1976","1631652.71573789","1631652.71573789","824793.467053445","3020287.86910383","0"
"106","gom","no","NYY","1977","3419894.21106366","3419894.21106366","1968687.83243758","4935622.10635953","0"
"106","gom","no","NYY","1978","2615905.09903831","2615905.09903831","1908918.31787313","3408613.19813294","0"
"106","gom","no","NYY","1979","6192315.95668947","6192315.95668947","3849903.77838172","8119106.28421006","0"
"106","gom","no","NYY","1980","5786785.04448742","5786785.04448742","2869260.2990186","10799071.3861568","0"
"106","gom","no","NYY","1981","6248919.50063471","6248919.50063471","3831429.75831747","7874764.38362213","0"
"106","gom","no","NYY","1982","2621520.49544322","2621520.49544322","1925452.45999264","3651038.78550025","0"
"106","gom","no","NYY","1983","3549199.77094593","3549199.77094593","2510614.12798968","5571615.75419494","0"
"106","gom","no","NYY","1984","2205903.70763253","2205903.70763253","1172402.59527624","3292132.33985187","0"
"106","gom","no","NYY","1985","5632893.31799374","5632893.31799374","3574079.01481428","8024702.96476208","0"
"106","gom","no","NYY","1986","3101496.52291163","3101496.52291163","1777316.59102155","4665798.15545683","0"
"106","gom","no","NYY","1987","1448748.24093272","1448748.24093272","763042.888388327","1828529.19628396","0"
"106","gom","no","NYY","1988","2386480.50187275","2386480.50187275","1175346.99654566","4437462.59218139","0"
"106","gom","no","NYY","1989","3389856.13926804","3389856.13926804","1648181.12262029","5228354.70110304","0"
"106","gom","no","NYY","1990","2598643.19385397","2598643.19385397","1334799.27835503","3654353.80684707","0"
"106","gom","no","NYY","1991","2093626.43222001","2093626.43222001","1354894.29921465","3209179.14684281","0"
"106","gom","no","NYY","1992","4522299.98403098","4522299.98403098","2611711.14033005","6387287.62056643","0"
"106","gom","no","NYY","1993","5831382.568893","5831382.568893","3190810.78231117","8606859.02677658","0"
"106","gom","no","NYY","1994","5367026.3421886","5367026.3421886","3131486.89877432","8689887.66973111","0"
"106","gom","no","NYY","1995","5731907.1391574","5731907.1391574","3539809.90404938","7908394.15895611","0"
"106","gom","no","NYY","1996","4167870.29152092","4167870.29152092","2714794.38349249","5946304.88758945","0"
"106","gom","no","NYY","1997","6491685.49347505","6491685.49347505","4062324.98962188","8991515.34891151","0"
"106","gom","no","NYY","1998","4138115.02096381","4138115.02096381","2223676.19022597","5715247.6815754","0"
"106","gom","no","NYY","1999","9871663.03649823","9871663.03649823","5532393.89868774","15704064.0200175","0"
"106","gom","no","NYY","2000","9443399.69183691","9443399.69183691","6163026.03266388","15687044.3792985","0"
"106","gom","no","NYY","2001","9344163.66313973","9344163.66313973","5807834.33651224","13622482.9346301","0"
"106","gom","no","NYY","2002","6424214.76048392","6424214.76048392","3568172.82933245","9250724.80150252","0"
"106","gom","no","NYY","2003","9466826.11296132","9466826.11296132","2816159.06412632","10813186.4665607","-1"
"106","gom","no","NYY","2004","3975627.1702665","3975627.1702665","2456189.24951419","5720103.73759979","0"
"106","gom","no","NYY","2005","6693341.61974182","6693341.61974182","4361238.12337581","10017495.8360314","0"
"106","gom","no","NYY","2006","5529991.16683822","5529991.16683822","3973742.96401084","7604834.35327348","0"
"106","gom","no","NYY","2007","3677567.10689319","3677567.10689319","2004335.46419544","5372554.31484877","0"
"106","gom","no","NYY","2008","3799547.88231185","3799547.88231185","2064234.23872189","6011744.02596995","0"
"106","gom","no","NYY","2009","16936447.4996679","16936447.4996679","11238432.4699768","22968695.7386267","0"
"106","gom","no","NYY","2010","19554503.6163051","19554503.6163051","6824377.91152935","31624981.5996906","0"
"106","gom","no","NYY","2011","18665842.9474374","18665842.9474374","9079478.67462506","26143523.1802988","0"
"106","gom","no","NYY","2012","11984404.0195514","11984404.0195514","6787657.09918234","16245403.7878357","0"
"106","gom","no","NYY","2013","4885862.22700975","4885862.22700975","3590595.94113966","7262475.38855282","0"
"106","gom","no","NYY","2014","11933757.1175926","11933757.1175926","6899188.07956179","17566944.8460661","0"
"106","gom","no","NYY","2015","14497539.0213498","14497539.0213498","10432119.8649028","21816822.7657383","0"
"106","gom","no","NYY","2016","11122722.388262","11122722.388262","7346592.23453416","14611792.7828049","0"
"106","gom","no","NYY","2017","3867570.92375383","3867570.92375383","2233122.54687462","8515939.70320823","0"
"106","gom","no","NYY","2018","14603300.3823583","14603300.3823583","7409550.14009671","22559784.2358058","0"
"106","gom","no","YYY","1976","1594326.78090751","1594326.78090751","660466.050709717","3052597.97390555","0"
"106","gom","no","YYY","1977","3370334.16261287","3370334.16261287","1971206.8621238","4829492.96742625","0"
"106","gom","no","YYY","1978","2664246.75014565","2664246.75014565","1977443.06014493","3444948.40618207","0"
"106","gom","no","YYY","1979","6330468.50689642","6330468.50689642","4019740.97730317","8076287.71286623","0"
"106","gom","no","YYY","1980","5394249.21401804","5394249.21401804","2174509.04455076","9382313.45339269","0"
"106","gom","no","YYY","1981","6630068.92647447","6630068.92647447","4185624.6885186","8036285.09477455","0"
"106","gom","no","YYY","1982","2717530.59960669","2717530.59960669","2054416.61086037","3674488.94419287","0"
"106","gom","no","YYY","1983","3648947.71766867","3648947.71766867","2696158.5176636","5676470.35688117","0"
"106","gom","no","YYY","1984","2199909.93852195","2199909.93852195","1182446.52294247","3089502.78486453","0"
"106","gom","no","YYY","1985","5876850.38341427","5876850.38341427","3748954.95954918","8148912.80819057","0"
"106","gom","no","YYY","1986","3238031.49343959","3238031.49343959","1955925.79730508","4778125.20723344","0"
"106","gom","no","YYY","1987","1534627.79655416","1534627.79655416","844432.614448678","1867553.06084541","0"
"106","gom","no","YYY","1988","2384823.24761244","2384823.24761244","1252381.52512809","4167273.51734456","0"
"106","gom","no","YYY","1989","3736145.44675519","3736145.44675519","1958870.95384965","5587143.84360913","0"
"106","gom","no","YYY","1990","2762947.72282728","2762947.72282728","1481610.82352102","3770506.93728423","0"
"106","gom","no","YYY","1991","2237774.21677095","2237774.21677095","1452232.5196327","3244139.33990868","0"
"106","gom","no","YYY","1992","4910947.64921929","4910947.64921929","2942742.5591746","6660990.28026798","0"
"106","gom","no","YYY","1993","6359716.54823347","6359716.54823347","3801258.35298484","8906024.15967076","0"
"106","gom","no","YYY","1994","5453796.92250567","5453796.92250567","3135329.93649449","8859213.49572884","0"
"106","gom","no","YYY","1995","6158038.08999394","6158038.08999394","3999325.78709414","8317461.94519757","0"
"106","gom","no","YYY","1996","4367012.83033371","4367012.83033371","2948203.73371969","6085479.44516379","0"
"106","gom","no","YYY","1997","6173679.38979788","6173679.38979788","3758285.87958958","8581078.27744193","0"
"106","gom","no","YYY","1998","3690308.43003681","3690308.43003681","1887596.94000038","5219131.57388868","0"
"106","gom","no","YYY","1999","9421352.7355667","9421352.7355667","4943666.30967177","14846711.0015138","0"
"106","gom","no","YYY","2000","9509455.33843656","9509455.33843656","5777764.66207804","15745449.1910348","0"
"106","gom","no","YYY","2001","8861644.37800092","8861644.37800092","5435215.14550404","13199817.7289951","0"
"106","gom","no","YYY","2002","6349974.64024521","6349974.64024521","3416112.48061874","9161435.65814135","0"
"106","gom","no","YYY","2003","9340724.51732517","9340724.51732517","2882409.7588265","10173881.1652254","-1"
"106","gom","no","YYY","2004","3814686.6044363","3814686.6044363","2239319.65386426","5462776.09784313","0"
"106","gom","no","YYY","2005","7166331.52024043","7166331.52024043","4970468.40950516","10497102.1110808","0"
"106","gom","no","YYY","2006","5178781.0096665","5178781.0096665","3562937.65829861","7145184.86347966","0"
"106","gom","no","YYY","2007","3777755.20825742","3777755.20825742","2126369.41561238","5434762.79400545","0"
"106","gom","no","YYY","2008","3802644.92745943","3802644.92745943","1932538.03194054","5796922.18158039","0"
